L,b,h,F,fleche_mm,sigma_MPa
1.2498898214844065,0.10781624677043584,0.06577701758294344,1668.6234475635033,2.0225882925532157,26.825557609347193
1.2280768257061507,0.10466347121706808,0.07450871822890459,372.50733322613473,0.30355383262450486,4.723917391850671
2.090087154014905,0.10939363598717156,0.03347754512128321,311.30296741793535,13.190591640683998,31.84194891748218
1.6022867811373807,0.05315174677197413,0.04169154162712154,830.7345511253646,16.899050931984284,86.44508853572924
1.7587593027648216,0.03917195809404455,0.10947177146139632,109.72191650036271,0.22124404261705352,2.466445195268027
2.08073640192785,0.09855800783721624,0.029622169411073925,136.63417149738416,9.151846326808737,19.724318376726515
2.4633650415966644,0.049652371070438704,0.10582542435972421,513.0004159898773,2.482188088811723,13.635708607674939
0.9161811629489537,0.028943640533070504,0.062142391237968074,3999.2671269910393,8.434282558199682,196.69075366659644
0.980009641905641,0.11199139164778611,0.09289466270076281,1682.0034092325684,0.3358935668390554,10.233926769369866
0.5917008161831655,0.11839243597608172,0.08423259086975889,141.1641437359214,0.007872400239116227,0.596614140035508
1.409157119332731,0.051177562814099756,0.030381923577722375,2740.7468134426977,101.78000569912501,490.53438256841514
0.5332594122077274,0.023295492403172167,0.06291815622735322,1754.5148299331956,0.87340057178295,60.87275447033761
1.1515311335311014,0.043691965683941576,0.11490552570611987,1091.3896261516625,0.47887619087771244,13.071437303752768
1.3219943691825695,0.10096588936359674,0.04777032277866613,2475.4441639460406,9.89768082997257,85.22028139484007
0.8354922735089031,0.12306583886862647,0.14023490874825098,485.9264169955553,0.015904960510938294,1.0065014601584437
